building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10051,13.28955357745162,5.999055519059091,25.97693550756574,62.85625091817247
10053,11.370483100407576,6.2601266681625765,19.953279266572636,72.40391396332863
